,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_BYTES,Clusters
73644,5,2,0,5,1
73645,0,1,1,8,1
73646,0,1,1,8,1
73647,1,1,1,4,1
73648,11,1,0,0,1
73649,0,2,1,28,1
73650,35,1,0,3,1
73651,0,1,0,0,1
73652,22,2,698,317612,1
73653,10,1,393,7864,1
73654,0,1,1,8,1
73655,2,2,0,0,1
73656,0,1,3973,79460,1
73657,3,2,0,9,1
73658,0,2,1,24,1
73659,3,1,0,2,1
73660,0,1,1,12,1
73661,8,2,0,3,1
73662,11,2,0,2,1
73663,1,1,0,0,1
73664,2,1,0,6,1
73665,1,1,2,112,1
73666,10,1,0,9,1
73667,0,1,0,0,1
73668,2,2,0,12,1
73669,1,1,164,3280,1
73670,1,1,1,8,1
73671,1,1,933,18660,1
73672,1,1,2,112,1
73673,0,1,1,88,1
73674,0,1,3972,111216,1
73675,35,2,0,0,1
73676,0,1,1,8,1
73677,0,1,3973,79460,1
73678,0,1,1,8,1
73679,0,1,1,16,1
73680,6,7,0,0,1
73681,0,4,1,12,1
73682,0,1,3972,111216,1
73683,0,2,0,0,1
73684,137,1,17442,8557117,1
73685,0,1,1,4,1
73686,0,1,1,16,1
73687,0,1,1,12,1
73688,2,5,1043,46372,1
73689,0,2,1,28,1
73690,0,1,1,20,1
73691,0,1,0,0,1
73692,1,3,1,12,1
73693,4,4,0,3,1
73694,1,1,1,8,1
73695,0,1,1,20,1
73696,0,2,1,44,1
73697,1,1,2,152,1
73698,3,1,1207,24153,1
73699,0,1,2,64,1
73700,0,2,1,12,1
73701,0,1,1,8,1
73702,0,1,1,88,1
73703,0,1,1,16,1
73704,0,1,1,12,1
73705,0,1,1,8,1
73706,1,1,1,12,1
73707,22,1,0,2,1
73708,518,2,25212,18594764,3
73709,0,1,2827,56540,1
73710,0,1,1,20,1
73711,1,1,3229,77496,1
73712,0,1,1,8,1
73713,4,5,1,115,1
73714,55,1,0,2,1
73715,1,1,1,8,1
73716,1,1,1,8,1
73717,1,1,1,8,1
73718,230,1,0,1,1
73719,0,1,1,20,1
73720,11,1,0,5,1
73721,1,1,2,112,1
73722,206,1,0,0,1
73723,2,1,0,0,1
73724,2,1,0,4,1
73725,0,1,1,8,1
73726,0,1,1,8,1
73727,1,1,1,12,1
73728,0,1,2,88,1
73729,1,1,2,112,1
73730,2,1,0,6,1
73731,1,1,2,176,1
73732,5,1,0,3,1
73733,0,1,1,28,1
73734,0,1,1,88,1
73735,1,2,1,24,1
73736,8,1,0,1,1
73737,3,5,0,0,1
73738,0,1,1,16,1
73739,1,1,1,16,1
73740,1,1,1,88,1
73741,1,1,0,0,1
73742,37,7,1,20,1
73743,0,1,0,0,1
73744,3,1,0,6,1
73745,80,3,579,39556,1
73746,0,1,1,8,1
73747,0,1,0,0,1
73748,1,2,1,24,1
73749,1,4,1,12,1
73750,0,1,1,12,1
73751,9,8,0,1,1
73752,8,2,0,3,1
73753,2,2,0,12,1
73754,0,1,2145,42900,1
73755,0,1,1,28,1
73756,0,1,0,0,1
73757,0,2,1,24,1
73758,0,1,1,12,1
73759,0,1,1,16,1
73760,0,1,1,8,1
73761,11,2,0,2,1
73762,0,1,1,8,1
73763,1,1,1,84,1
73764,0,1,1,16,1
73765,0,1,0,0,1
73766,1,1,2,112,1
73767,0,1,144,2880,1
73768,2,1,0,10,1
73769,1,1,0,0,1
73770,0,2,1,24,1
73771,0,1,1,88,1
73772,0,4,1,12,1
73773,1,1,1,84,1
73774,0,1,1,12,1
73775,0,1,1,12,1
73776,1,1,2,128,1
73777,0,1,1,16,1
73778,0,1,1,16,1
73779,1,2,0,0,1
73780,0,1,1,88,1
73781,0,1,1,16,1
73782,0,2,0,0,1
73783,4,1,0,5,1
73784,11,1,0,5,1
73785,0,1,1,16,1
73786,43,1,0,8,1
73787,0,1,0,0,1
73788,0,1,1,16,1
73789,0,1,3971,79420,1
73790,0,1,1,16,1
73791,0,1,1,20,1
73792,3,1,0,5,1
73793,19,1,0,5,1
73794,1,3,1,12,1
73795,0,1,1,20,1
73796,38,2,507318,8117096,3
73797,1,3,1,20,1
73798,0,1,1,8,1
73799,0,2,1,28,1
73800,0,1,1,8,1
73801,0,1,2,112,1
73802,0,1,1,8,1
73803,0,1,2,112,1
73804,0,1,3042,60840,1
73805,2,2,0,14,1
73806,124,1,0,3,1
73807,2,1,20683,992784,1
73808,0,1,2088,41760,1
73809,1,4,1,12,1
73810,1,1,1,12,1
73811,3,2,0,8,1
73812,1,2,1,24,1
73813,0,1,1,88,1
73814,1,2,1,24,1
73815,0,1,1,20,1
73816,0,1,1,20,1
73817,0,2,1,24,1
73818,923,1,0,0,1
73819,1,1,1,8,1
73820,0,1,1,12,1
73821,0,2,1,28,1
73822,0,1,0,0,1
73823,0,1,1,20,1
73824,0,1,3952,79040,1
73825,1,1,1,8,1
73826,0,1,1,8,1
73827,1,2,389,99504,1
73828,0,1,1,28,1
73829,22,4,0,0,1
73830,0,2,1,24,1
73831,3,1,0,53,1
73832,0,1,1,88,1
73833,0,1,1,16,1
73834,2,2,0,14,1
73835,1,1,1,12,1
73836,0,1,1,88,1
73837,0,1,0,0,1
73838,1,1,1,16,1
73839,1,1,1,20,1
73840,0,1,1,88,1
73841,0,1,2724,54480,1
73842,1,2,1,28,1
73843,0,1,1,88,1
73844,0,2,1,24,1
73845,4,1,2,45,1
73846,0,1,1,8,1
73847,0,1,1,8,1
73848,2,1,0,10,1
73849,0,1,1,12,1
73850,1,2,1,28,1
73851,0,1,2344,46880,1
73852,0,1,1,8,1
73853,1,1,0,0,1
73854,0,1,1,12,1
73855,0,1,3898,77960,1
73856,0,1,1,20,1
73857,35,1,0,5,1
73858,10,1,0,8,1
73859,0,1,2,112,1
73860,0,1,1,16,1
73861,1,1,2304,46080,1
73862,0,1,1,12,1
73863,0,1,881,17620,1
73864,0,1,3591,71820,1
73865,2,2,0,12,1
73866,0,1,0,0,1
73867,1,1,1,88,1
73868,1,4,1,12,1
73869,0,4,1,12,1
73870,9,2,0,3,1
73871,199,7,0,0,1
73872,1,1,1,88,1
73873,2,4,0,6,1
73874,3,1,0,2,1
73875,0,1,1,12,1
73876,2,2,0,12,1
73877,0,1,3649,102172,1
73878,0,1,1,8,1
73879,0,1,1,16,1
73880,2,1,1,220,1
73881,0,1,1,16,1
73882,12,1,0,9,1
73883,0,1,1,8,1
73884,3855,1,0,0,5
73885,0,1,3921,78420,1
73886,5,1,0,5,1
73887,4,1,0,40,1
73888,0,1,0,0,1
73889,0,1,1,8,1
73890,2,4,0,0,1
73891,1,4,1,12,1
73892,0,1,1,8,1
73893,8,1,0,2,1
73894,0,1,1,20,1
73895,0,2,1,16,1
73896,1,1,2,168,1
73897,1,1,1,8,1
73898,0,1,1,12,1
73899,2,4,0,6,1
73900,0,1,1,8,1
73901,3,1,0,37,1
73902,0,1,1,88,1
73903,0,1,1,88,1
73904,0,1,2836,56720,1
73905,1,1,1,16,1
73906,2,1,0,6,1
73907,0,2,1,12,1
73908,0,1,124,2480,1
73909,0,1,1,16,1
73910,3,1,0,274,1
73911,1,1,1658,33160,1
73912,0,1,1,8,1
73913,125,1,0,0,1
73914,4,4,0,3,1
73915,1,1,1,8,1
73916,0,1,1,88,1
73917,3,5,113,27408,1
73918,1,1,1,28,1
73919,0,1,2877,57540,1
73920,20,23,0,2,4
73921,1,2,1,24,1
73922,10,1,0,5,1
73923,4,9,13963,760982,1
73924,0,1,1,28,1
73925,10,1,0,0,1
73926,1,1,1015,20300,1
73927,0,1,1,8,1
73928,33,1,0,0,1
73929,29,1,0,1,1
73930,0,2,1,28,1
73931,0,1,1,88,1
73932,1,1,1,88,1
73933,0,1,1,20,1
73934,0,2,1,36,1
73935,0,1,3972,111216,1
73936,7,9,0,1,1
73937,109,1,0,0,1
73938,1,1,1,8,1
73939,0,1,0,0,1
73940,0,1,1,20,1
73941,1,1,1,28,1
73942,2,1,1,188,1
73943,0,1,2,112,1
73944,1,1,2943,58860,1
73945,4,2,0,7,1
73946,0,2,1,24,1
73947,10,1,0,18,1
73948,1,1,0,0,1
73949,1,1,0,0,1
73950,7,1,0,1,1
73951,1,5,1,12,1
73952,0,1,1,20,1
73953,0,1,3971,79420,1
73954,0,1,1,20,1
73955,2,1,0,0,1
73956,0,1,1,8,1
73957,0,1,1,16,1
73958,0,1,0,0,1
73959,1,1,0,0,1
73960,1,4,1,12,1
73961,0,1,3973,79460,1
73962,2,1,1,56,1
73963,1,1,2,368,1
73964,3,1,0,0,1
73965,0,1,2,48,1
73966,0,1,1,8,1
73967,0,3,1,12,1
73968,0,1,0,0,1
73969,1,1,531,10620,1
73970,0,4,1,12,1
73971,1,2,1,12,1
73972,0,1,1,12,1
73973,1,1,1207,24140,1
73974,1,4,1,12,1
73975,2,3,15,702,1
73976,1,1,1,8,1
73977,134,1,0,2,1
73978,0,1,1,256,1
73979,17,1,0,3,1
73980,0,1,1,4,1
73981,2,2,0,14,1
73982,1,1,1,4,1
73983,0,2,0,0,1
73984,0,1,1,20,1
73985,1,1,1,12,1
73986,0,1,0,0,1
73987,1,1,2,64,1
73988,0,2,1,24,1
73989,3,1,0,29,1
73990,0,1,1,88,1
73991,0,1,1,8,1
73992,1,1,1,12,1
73993,250,1,0,0,1
73994,0,2,1,24,1
73995,2,4,0,0,1
73996,1,1,1,8,1
73997,0,1,0,0,1
73998,15,1,0,4,1
73999,0,1,0,0,1
74000,0,1,1,88,1
74001,0,1,0,0,1
74002,15,9,41,1500,1
74003,0,1,1,8,1
74004,4,11,0,0,1
74005,0,1,1,12,1
74006,0,1,1,8,1
74007,1,1,2,112,1
74008,1,1,1,8,1
74009,1,2,49176,10805728,3
74010,3,4,0,4,1
74011,3,1,1207,24153,1
74012,0,1,3971,79420,1
74013,10,1,0,5,1
74014,0,1,1,12,1
74015,0,1,0,0,1
74016,1,1,0,0,1
74017,0,1,0,0,1
74018,1,1,1,12,1
74019,11,1,0,5,1
74020,4,2,0,6,1
74021,0,2,1,24,1
74022,1,1,2,208,1
74023,0,1,1,16,1
74024,0,1,1,28,1
74025,1,2,1,24,1
74026,0,1,2145,42900,1
74027,0,1,1,4,1
74028,0,1,1,8,1
74029,0,1,2,64,1
74030,10,1,0,5,1
74031,1,1,1,8,1
74032,1,1,1,12,1
74033,0,1,32,640,1
74034,1,1,1,12,1
74035,0,1,1,8,1
74036,1,1,2150,43000,1
74037,1,1,1,8,1
74038,0,1,1,12,1
74039,1,3,1,12,1
74040,10,1,0,5,1
74041,0,1,1,12,1
74042,68,1,0,2,1
74043,0,1,0,0,1
74044,1,1,2,384,1
74045,1,1,90,9004,1
74046,0,1,1,16,1
74047,5,5,0,2,1
74048,6,1,0,0,1
74049,0,2,1,76,1
74050,0,1,1,28,1
74051,0,1,4,368,1
74052,1,1,1,8,1
74053,3,1,0,5,1
74054,1,1,1,8,1
74055,63,1,0,1,1
74056,0,2,1,32,1
74057,0,1,2,112,1
74058,2,5,1,126,1
74059,0,1,1,28,1
74060,1,1,1,8,1
74061,1,4,1,12,1
74062,1,1,1,16,1
74063,1,1,2,168,1
74064,0,1,1,16,1
74065,0,1,1,88,1
74066,1,1,2,40,1
74067,0,1,1,8,1
74068,1,1,2,112,1
74069,6,1,0,2,1
74070,34,1,0,4,1
74071,0,1,1,20,1
74072,5,1,546,15293,1
74073,1,1,2,176,1
74074,6,23,0,8,4
74075,4,1,0,9,1
74076,0,2,1,24,1
74077,0,1,1,8,1
74078,0,1,1,12,1
74079,0,1,1,12,1
74080,1,1,1,8,1
74081,9,2,25,11882,1
74082,1,1,2,112,1
74083,0,1,1,88,1
74084,0,1,1,88,1
74085,0,1,1,20,1
74086,1,1,1,12,1
74087,1,1,2,112,1
74088,0,2,1,24,1
74089,0,1,1,12,1
74090,0,1,1,12,1
74091,2,4,0,6,1
74092,2,1,0,8,1
74093,1,2,1,24,1
74094,0,1,1,8,1
74095,0,2,1,24,1
74096,1,1,1,8,1
74097,1,1,2,128,1
74098,5,1,0,1,1
74099,2,1,1,56,1
74100,35,1,0,3,1
74101,1,1,1,12,1
74102,0,1,1,16,1
74103,1,1,1,12,1
74104,0,1,1,84,1
74105,0,1,1,8,1
74106,0,1,1,88,1
74107,0,1,3542,85008,1
74108,0,1,2,152,1
74109,1,1,1,88,1
74110,0,1,1,16,1
74111,1,1,2,112,1
74112,0,1,2,112,1
74113,1,1,2,112,1
74114,6,1,0,108,1
74115,1,4,1,12,1
74116,0,3,1,12,1
74117,11,1,0,1,1
74118,0,1,0,0,1
74119,1,1,1,16,1
74120,112,1,0,0,1
74121,3,1,0,9,1
74122,0,1,0,0,1
74123,0,1,0,0,1
74124,1,1,0,0,1
74125,2,1,0,4,1
74126,1,2,1,24,1
74127,1,1,2,680,1
74128,5,2,0,4,1
74129,13,1,0,0,1
74130,1,1,1,20,1
74131,10,1,0,5,1
74132,1,1,1,88,1
74133,0,1,1,8,1
74134,0,1,1,88,1
74135,0,1,2,112,1
74136,0,1,1,12,1
74137,0,1,1,12,1
74138,0,1,531,10620,1
74139,0,1,1,16,1
74140,0,1,1,88,1
74141,0,4,0,0,1
74142,0,1,1,8,1
74143,10,1,0,9,1
74144,1,1,2,128,1
74145,38,1,0,2,1
74146,0,1,1,12,1
74147,0,1,0,0,1
74148,1,1,1,16,1
74149,0,1,0,0,1
74150,1,1,1,12,1
74151,1,1,0,0,1
74152,1,1,2,112,1
74153,0,1,1,88,1
74154,0,1,1,16,1
74155,0,1,1,12,1
74156,957,1,0,0,1
74157,25,1,0,0,1
74158,0,1,743,14860,1
74159,12,1,0,1,1
74160,72,1,0,1,1
74161,0,1,3973,79460,1
74162,11,1,0,5,1
74163,1,1,1,88,1
74164,1,1,1,12,1
74165,0,1,0,0,1
74166,0,1,1,20,1
74167,1,2,1,32,1
74168,0,1,1,8,1
74169,0,1,0,0,1
74170,0,1,1,16,1
74171,0,1,2,112,1
74172,0,1,1,16,1
74173,0,1,1,16,1
74174,8,1,0,16,1
74175,0,1,1,12,1
74176,3,1,0,2,1
74177,1,1,1,28,1
74178,0,1,1,88,1
74179,21,1,0,108,1
74180,0,1,1,16,1
74181,0,2,1,28,1
74182,0,1,1,20,1
74183,0,1,1,16,1
74184,0,1,1,8,1
74185,0,1,1,8,1
74186,0,2,1,24,1
74187,0,1,1,88,1
74188,3,1,0,2,1
74189,1,1,0,0,1
74190,0,2,1,12,1
74191,2,2,0,6,1
74192,10,1,0,21,1
74193,0,1,152,7928,1
74194,68,1,0,2,1
74195,4,4,0,3,1
74196,0,1,1,12,1
74197,14,3,0,0,1
74198,0,1,1,8,1
74199,0,1,2,80,1
74200,9,3,78990,5687328,1
74201,0,1,3973,79460,1
74202,0,1,1,20,1
74203,0,1,2,48,1
74204,1,1,3751,105028,1
74205,0,1,1,8,1
74206,0,1,1,88,1
74207,32,1,0,3,1
74208,1,1,1,20,1
74209,3,12,106,32168,4
74210,0,1,1,8,1
74211,34,1,0,3,1
74212,1,2,1,24,1
74213,0,1,1,8,1
74214,0,1,1,8,1
74215,1,1,1,16,1
74216,0,1,1,88,1
74217,1,1,1,88,1
74218,0,1,1,12,1
74219,0,1,1,16,1
74220,0,1,3082,49312,1
74221,0,1,1,8,1
74222,55,1,0,2,1
74223,0,1,1,88,1
74224,133,1,0,0,1
74225,0,1,1,16,1
74226,11,2,0,2,1
74227,0,1,0,0,1
74228,0,1,1,12,1
74229,2,1,865,17300,1
74230,0,1,1,8,1
74231,0,1,1,8,1
74232,1,1,917,18340,1
74233,0,1,1,12,1
74234,3,1,0,37,1
74235,1,1,0,0,1
74236,2,4,0,6,1
74237,1,1,1,8,1
74238,5,1,0,22,1
74239,1,4,1,12,1
74240,2,2,0,12,1
74241,2,1,0,8,1
74242,4,1,121,4757,1
74243,13,1,0,0,1
74244,116,1,0,2,1
74245,0,1,4066,81320,1
74246,1,4,1,12,1
74247,1,1,2,112,1
74248,0,1,1,8,1
74249,0,1,1,88,1
74250,0,2,1,16,1
74251,1,1,1,16,1
74252,52,1,0,1,1
74253,0,1,0,0,1
74254,2,1,0,6,1
74255,0,1,1,20,1
74256,1,2,1,28,1
74257,1,1,1,88,1
74258,2,1,0,4,1
74259,1,1,1,8,1
74260,0,1,1,16,1
74261,0,2,1,28,1
74262,1,1,1,192,1
74263,0,2,1,24,1
74264,0,2,1,76,1
74265,0,2,1,24,1
74266,1,1,1,16,1
74267,0,1,1,12,1
74268,0,1,1,8,1
74269,1,2,1,24,1
74270,0,1,2830,56600,1
74271,1,1,1,88,1
74272,49,1,0,2,1
74273,0,1,1,8,1
74274,1,1,1,8,1
74275,1,2,1,36,1
74276,1,1,1,12,1
74277,0,2,1,28,1
74278,1,1,0,0,1
74279,1,1,1,12,1
74280,0,1,1,260,1
74281,1,1,1,16,1
74282,0,1,485,19028,1
74283,0,1,1,16,1
74284,0,1,1,8,1
74285,0,1,1,8,1
74286,0,1,1,8,1
74287,0,1,0,0,1
74288,1,3,1,12,1
74289,1,1,2,112,1
74290,1383,1,0,0,5
74291,1,1,0,0,1
74292,0,1,1,16,1
74293,2,3,0,0,1
74294,26,3,98993,31336754,3
74295,0,1,1,8,1
74296,12,1,0,7,1
74297,1,2,1,36,1
74298,0,1,1,8,1
74299,1,1,2,320,1
74300,1,1,1,16,1
74301,0,1,1,16,1
74302,0,1,1,8,1
74303,1,1,1,12,1
74304,0,1,1,8,1
74305,1,1,1,8,1
74306,0,1,1,8,1
74307,2,4,0,6,1
74308,2,2,0,14,1
74309,0,1,1,20,1
74310,1,1,485,19028,1
74311,11,1,0,0,1
74312,1,2,1,24,1
74313,3,9,1865,132545,1
74314,132,1,0,2,1
74315,0,4,1,12,1
74316,0,1,1,88,1
74317,0,1,2,112,1
74318,18,12,9938,3000326,4
74319,0,1,1,8,1
74320,0,1,485,19028,1
74321,1,1,1,16,1
74322,22,1,0,17,1
74323,2,2,0,0,1
74324,0,1,0,0,1
74325,1,1,1,12,1
74326,1,2,1,24,1
74327,0,4,1,824,1
74328,0,1,1,64,1
74329,7,1,0,9,1
74330,1,4,1,12,1
74331,1,1,1,12,1
74332,0,1,2144,42880,1
74333,2,4,0,6,1
74334,12,1,318053,5088849,3
74335,1,2,1,12,1
74336,2,1,0,0,1
74337,0,2,1,28,1
74338,18,1,0,4,1
74339,0,2,1,28,1
74340,5,5,0,0,1
74341,0,1,1,4,1
74342,1,1,2,184,1
74343,0,1,1,20,1
74344,0,2,1,24,1
74345,1,1,2,112,1
74346,1,2,910,380136,1
74347,0,1,1,8,1
74348,60,1,0,1,1
74349,0,1,238,4760,1
74350,4,3,47,3420,1
74351,0,1,1,8,1
74352,0,1,0,0,1
74353,0,1,1,8,1
74354,2,1,0,4,1
74355,0,1,2,112,1
74356,0,1,1,16,1
74357,0,1,1,8,1
74358,0,1,1,12,1
74359,3,1,268441,5172186,3
74360,1807,1,0,0,5
74361,0,1,1,16,1
74362,0,1,1,12,1
74363,1,1,2,112,1
74364,1,1,20843,6706844,1
74365,0,1,1,8,1
74366,3,2,0,8,1
74367,0,1,1,20,1
74368,1,1,485,19028,1
74369,0,1,1,88,1
74370,3,4,0,4,1
74371,1067,1,0,0,1
74372,0,1,1,8,1
74373,1,1,2,48,1
74374,0,4,1,12,1
74375,7,1,0,2,1
74376,0,1,1,8,1
74377,1,4,1,12,1
74378,1,1,1,8,1
74379,11,1,0,5,1
74380,8,6,25647,4575026,1
74381,94,1,0,1,1
74382,0,1,1,8,1
74383,1,1,1,12,1
74384,1,1,2,112,1
74385,4,2,0,6,1
74386,4,1,0,38,1
74387,43,1,0,2,1
74388,2,2,0,8,1
74389,6,4,0,2,1
74390,0,1,1303,26060,1
74391,3,1,8292,464389,1
74392,1,2,1,28,1
74393,0,1,49,2736,1
74394,0,1,2360,47200,1
74395,1,2,1,24,1
74396,191,1,0,3,1
74397,0,4,1,12,1
74398,1,1,1,4,1
74399,3,3,0,4,1
74400,2,10,4443,1345874,1
74401,44,1,0,2,1
74402,0,1,1,16,1
74403,1,4,1,12,1
74404,1,1,2,88,1
74405,23,1,93163,6707745,1
74406,1,1,1,8,1
74407,0,1,1,28,1
74408,1,1,1,28,1
74409,0,1,1,12,1
74410,0,1,0,0,1
74411,17,1,0,1,1
74412,2,1,1359,27180,1
74413,13,2,0,2,1
74414,0,1,1,8,1
74415,0,1,0,0,1
74416,0,2,1,24,1
74417,0,1,4578,128184,1
74418,2,1,10252,82016,1
74419,0,1,0,0,1
74420,0,1,1,8,1
74421,1,1,2,224,1
74422,1,1,1,20,1
74423,0,1,1,88,1
74424,2,1,0,8,1
74425,0,1,1,8,1
74426,0,1,3803,76060,1
74427,1,1,2,96,1
74428,1,3,1,12,1
74429,0,1,1,8,1
74430,1,2,1,24,1
74431,0,1,1,20,1
74432,3,1,0,6,1
74433,0,2,1,28,1
74434,0,4,0,0,1
74435,1,1,3900,109200,1
74436,0,1,1,32,1
74437,1,1,1,88,1
74438,17,1,0,6,1
74439,1,2,32513,5517144,1
74440,0,1,1,24,1
74441,1,1,1,8,1
74442,0,1,1,16,1
74443,3,1,0,2,1
74444,1,4,1,12,1
74445,0,2,1,28,1
74446,0,1,1,16,1
74447,2,1,0,10,1
74448,0,1,2278,45560,1
74449,5,2,0,0,1
74450,0,1,1,8,1
74451,0,1,2,112,1
74452,0,1,231,5100,1
74453,0,1,7879,157580,1
74454,5,2,0,5,1
74455,1,1,2,112,1
74456,0,2,1,16,1
74457,0,1,0,0,1
74458,1,1,1,8,1
74459,0,1,1,88,1
74460,0,1,0,0,1
74461,0,1,1,8,1
74462,0,1,1,8,1
74463,0,1,1,20,1
74464,36,1,0,1,1
74465,0,1,1,12,1
74466,0,1,3804,76080,1
74467,3,2,0,8,1
74468,1,2,11934,2503432,1
74469,2,1,0,6,1
74470,1,1,1,8,1
74471,3,2,0,8,1
74472,0,1,1,16,1
74473,1,1,1,16,1
74474,1,1,1,16,1
74475,0,1,1,20,1
74476,1,1,1,8,1
74477,2,3,0,6,1
74478,1,1,2,104,1
74479,0,1,1,8,1
74480,8,3,0,1,1
74481,0,1,1,16,1
74482,0,2,1,32,1
74483,1,1,1,8,1
74484,0,1,1,20,1
74485,1,1,1,16,1
74486,9,2,0,3,1
74487,0,1,1,88,1
74488,0,1,1,8,1
74489,38,1,0,2,1
74490,1,1,2,112,1
74491,0,1,1,8,1
74492,0,1,1,88,1
74493,0,1,1,8,1
74494,0,2,1,28,1
74495,0,1,3919,78380,1
74496,10,2,0,3,1
74497,0,2,1,28,1
74498,0,1,1,88,1
74499,2,1,0,42,1
74500,1,2,1,28,1
74501,1,1,2,112,1
74502,5,4,0,2,1
74503,1,2,1,36,1
74504,1,4,1,12,1
74505,7,1,318,6368,1
74506,0,1,3971,79420,1
74507,0,4,1,12,1
74508,1,1,1,8,1
74509,23,4,0,0,1
74510,2,1,0,6,1
74511,134,1,0,2,1
74512,1,1,0,0,1
74513,1,1,2,112,1
74514,0,1,1394,27880,1
74515,40,1,0,1,1
74516,0,1,1,8,1
74517,0,1,1,12,1
74518,119,1,0,3,1
74519,0,1,1,8,1
74520,0,1,0,0,1
74521,1,1,1,16,1
74522,0,1,1,12,1
74523,24,1,0,2,1
74524,0,1,0,0,1
74525,1,2,1,24,1
74526,1,2,1,36,1
74527,0,1,1,12,1
74528,0,1,1,12,1
74529,0,1,1,8,1
74530,0,2,1,24,1
74531,0,1,3997,79940,1
74532,0,1,4000,112000,1
74533,1,4,1,12,1
74534,0,1,3972,79440,1
74535,1,4,1,12,1
74536,0,1,1,12,1
74537,0,1,3540,56640,1
74538,163,1,0,0,1
74539,0,1,1,16,1
74540,2,1,1170,23410,1
74541,0,1,765,15300,1
74542,0,1,1,8,1
74543,2,1,1,56,1
74544,3,1,0,4,1
74545,0,1,1,28,1
74546,0,1,1,20,1
74547,1,1,2,112,1
74548,3,1,0,0,1
74549,0,1,1,12,1
74550,1,1,2,112,1
74551,0,2,1,28,1
74552,1,1,0,0,1
74553,0,2,1,36,1
74554,0,1,1,20,1
74555,18,1,0,37,1
74556,1,1,1369,27380,1
74557,0,1,1,8,1
74558,29,1,0,3,1
74559,30,1,0,0,1
74560,0,1,1,12,1
74561,0,1,694,13880,1
74562,0,1,0,0,1
74563,0,1,0,0,1
74564,0,1,1,20,1
74565,0,2,1,44,1
74566,0,1,707,14140,1
74567,0,1,1,88,1
74568,0,2,1,24,1
74569,76,1,0,1,1
74570,0,2,1,16,1
74571,0,1,435,8700,1
74572,0,1,1,20,1
74573,0,1,1,20,1
74574,0,1,1,88,1
74575,0,1,2,112,1
74576,1,1,1,8,1
74577,13,4,73,5114,1
74578,4,1,0,2,1
74579,1,4,1,12,1
74580,0,1,0,0,1
74581,0,1,1,8,1
74582,4,1,0,22,1
74583,0,1,1,8,1
74584,0,1,1,16,1
74585,0,1,1,16,1
74586,62,1,0,0,1
74587,0,1,1,88,1
74588,0,1,1,8,1
74589,0,1,1,88,1
74590,0,1,2,112,1
74591,0,1,1,4,1
74592,1,1,0,0,1
74593,0,1,0,0,1
74594,0,2,1,24,1
74595,5,1,0,4,1
74596,2,1,0,6,1
74597,41,1,0,2,1
74598,0,1,2,112,1
74599,0,1,0,0,1
74600,0,1,1,8,1
74601,3,2,0,9,1
74602,2,1,60,1210,1
74603,0,2,1,20,1
74604,7,10,116,35778,1
74605,1,1,1,8,1
74606,1,2,1,32,1
74607,4,4,0,3,1
74608,0,1,1,88,1
74609,0,1,1,12,1
74610,1,1,1,8,1
74611,1,1,1,12,1
74612,0,1,1,20,1
74613,1,12,1384,426264,4
74614,1,4,1,12,1
74615,1,1,1,20,1
74616,0,1,1,20,1
74617,2,1,1,60,1
74618,1,1,0,0,1
74619,0,4,1,12,1
74620,0,1,1,8,1
74621,4,1,0,3,1
74622,0,1,0,0,1
74623,0,4,0,0,1
74624,2,1,0,14,1
74625,0,1,1,12,1
74626,0,1,1,20,1
74627,1,1,1,16,1
74628,22,11,22574,6518581,1
74629,1,1,0,0,1
74630,1,1,1,16,1
74631,1,4,1,12,1
74632,7,1,0,97,1
74633,3,4,951,150497,1
74634,0,1,1,12,1
74635,1,1,808,16160,1
74636,0,1,1,8,1
74637,0,1,1,12,1
74638,0,1,0,0,1
74639,0,6,1,12,1
74640,0,1,1,8,1
74641,188,1,0,0,1
74642,0,1,1,12,1
74643,2,2,0,16,1
74644,0,1,1627,32540,1
74645,3,4,0,4,1
74646,1,1,1,8,1
74647,29,1,1085259,39069327,2
74648,1,1,2,96,1
74649,1,1,1,88,1
74650,0,1,1,8,1
74651,1,2,0,0,1
74652,0,1,3541,56656,1
74653,1,1,2141,42820,1
74654,0,1,1,8,1
74655,0,1,1,12,1
74656,1,1,1,20,1
74657,0,1,1,20,1
74658,0,1,2,112,1
74659,1,1,1,16,1
74660,0,1,1,88,1
74661,0,1,0,0,1
74662,62,1,0,0,1
74663,0,1,1,8,1
74664,0,1,1,16,1
74665,0,1,0,0,1
74666,0,3,1,12,1
74667,29,1,0,5,1
74668,3,1,0,4,1
74669,24,1,0,0,1
74670,0,1,1,20,1
74671,0,1,1,20,1
74672,4,1,885,21252,1
74673,0,1,1,260,1
74674,0,1,2,56,1
74675,0,1,1,88,1
74676,0,1,1,8,1
74677,1,1,1,8,1
74678,20,23,0,2,4
74679,0,1,1,88,1
74680,0,2,1,44,1
74681,1,1,2,248,1
74682,0,1,1,88,1
74683,3,1,0,90,1
74684,0,1,1,8,1
74685,18,1,0,9,1
74686,2,2,0,12,1
74687,1,1,1,12,1
74688,1,4,1,12,1
74689,1,1,2,112,1
74690,1,1,2,264,1
74691,0,2,1,24,1
74692,0,1,0,0,1
74693,20,1,0,3,1
74694,0,1,1,8,1
74695,0,2,1,16,1
74696,90,1,181012,5062905,1
74697,0,1,1,20,1
